
> aframe-360-image-gallery-boilerplate@0.3.0-beta6 start /home/abrar/VR
> budo --live --verbose --port 3000 --open

[0000] info  Server running at http://45.76.184.39:3000/ (connect)
[0001] info  LiveReload running on 35729
[0047] 1ms         20KB GET    200 /img/pop9.jpg
[0048] 1ms         17KB GET    200 /img/thumb1.jpg
[0048] 0ms         17KB GET    200 /img/thumb2.jpg
[0048] 1ms         20KB GET    200 /img/thumb3.jpg
[0048] 1ms         33KB GET    200 /img/thumb4.jpg
[0048] 1ms         13KB GET    200 /img/thumb5.jpg
[0048] 1ms         25KB GET    200 /img/thumb7.jpg
[0048] 1ms        3652B GET    200 /img/backpacklogo.png
[0048] 237ms       66KB GET    200 /img/thumb6.jpg
[0049] 1ms         32KB GET    200 /img/thumb8.jpg
[0049] 1ms         30KB GET    200 /img/thumb10.jpg
[0049] 1ms         34KB GET    200 /img/thumb11.jpg
[0050] 695ms       66KB GET    200 /img/thumb12.jpg
[2610] 5ms         20KB GET    200 /img/pop2.jpg
[2610] 5ms         18KB GET    200 /img/pop1.jpg
[2610] 5ms         31KB GET    200 /img/pop4.jpg
[2610] 6ms         48KB GET    200 /img/pop3.jpg
[2610] 4ms         216B GET    200 /components/update-raycaster.js
[2610] 5ms        1232B GET    200 /components/set-image.js
[2610] 5ms        3652B GET    200 /img/backpacklogo.png
[2610] 1ms         46KB GET    200 /img/pop5.jpg
[2610] 0ms         20KB GET    200 /img/pop6.jpg
[2610] 1ms         48KB GET    200 /img/pop7.jpg
[2610] 4ms         20KB GET    200 /img/pop8.jpg
[2611] 1ms         20KB GET    200 /img/pop9.jpg
[2611] 2ms         37KB GET    200 /img/pop10.jpg
[2611] 1ms         29KB GET    200 /img/pop11.jpg
[2612] 1ms         36KB GET    200 /img/pop12.jpg
[2612] 1ms         17KB GET    200 /img/thumb1.jpg
[2612] 1ms         17KB GET    200 /img/thumb2.jpg
[2612] 1ms         20KB GET    200 /img/thumb3.jpg
[2613] 1ms         33KB GET    200 /img/thumb4.jpg
[2613] 1ms         13KB GET    200 /img/thumb5.jpg
[2613] 1ms         25KB GET    200 /img/thumb7.jpg
[2614] 1ms         32KB GET    200 /img/thumb8.jpg
[2614] 1ms         30KB GET    200 /img/thumb10.jpg
[2614] 827ms       66KB GET    200 /img/thumb6.jpg
[2614] 2ms         34KB GET    200 /img/thumb11.jpg
[2619] 4128ms      66KB GET    200 /img/thumb12.jpg
[0694] 1ms        1232B GET    200 /components/set-image.js
[0694] 2ms         216B GET    200 /components/update-raycaster.js
[0694] 1ms        3652B GET    200 /img/backpacklogo.png
[0694] 1ms         18KB GET    200 /img/pop1.jpg
[0695] 1ms         20KB GET    200 /img/pop2.jpg
[0695] 2ms         48KB GET    200 /img/pop3.jpg
[0696] 2ms         31KB GET    200 /img/pop4.jpg
[0696] 3ms         20KB GET    200 /img/pop6.jpg
[0696] 1ms         46KB GET    200 /img/pop5.jpg
[0696] 9ms         48KB GET    200 /img/pop7.jpg
[0696] 5ms         20KB GET    200 /img/pop8.jpg
[0696] 4ms         20KB GET    200 /img/pop9.jpg
[0696] 1ms         37KB GET    200 /img/pop10.jpg
[0696] 1ms         29KB GET    200 /img/pop11.jpg
[0697] 2ms         36KB GET    200 /img/pop12.jpg
[0697] 1ms         17KB GET    200 /img/thumb1.jpg
[0697] 3ms         17KB GET    200 /img/thumb2.jpg
[0697] 2ms         20KB GET    200 /img/thumb3.jpg
[0697] 1ms         33KB GET    200 /img/thumb4.jpg
[0697] 1ms         13KB GET    200 /img/thumb5.jpg
[0697] 1ms         25KB GET    200 /img/thumb7.jpg
[0698] 1ms         32KB GET    200 /img/thumb8.jpg
[0698] 2ms         34KB GET    200 /img/thumb11.jpg
[0698] 4ms         30KB GET    200 /img/thumb10.jpg
[0698] 786ms       66KB GET    200 /img/thumb6.jpg
[0698] 777ms       66KB GET    200 /img/thumb12.jpg
[0718] 19.4s       66KB GET    200 /img/4.jpg
[0719] 20.7s       66KB GET    200 /img/2.jpg
[2781] 1ms         216B GET    200 /components/update-raycaster.js
[2781] 1ms        1232B GET    200 /components/set-image.js
[2781] 1ms           0B GET    304 /img/backpacklogo.png
[2781] 1ms           0B GET    304 /img/pop1.jpg
[2781] 1ms           0B GET    304 /img/pop2.jpg
[2781] 1ms           0B GET    304 /img/pop3.jpg
[2782] 0ms           0B GET    304 /img/pop4.jpg
[2782] 1ms           0B GET    304 /img/pop5.jpg
[2782] 0ms           0B GET    304 /img/pop6.jpg
[2782] 0ms           0B GET    304 /img/pop7.jpg
[2782] 1ms           0B GET    304 /img/pop8.jpg
[2782] 1ms           0B GET    304 /img/pop9.jpg
[2782] 0ms           0B GET    304 /img/pop10.jpg
[2782] 1ms           0B GET    304 /img/pop11.jpg
[2783] 1ms           0B GET    304 /img/thumb3.jpg
[2783] 0ms           0B GET    304 /img/thumb1.jpg
[2783] 0ms           0B GET    304 /img/thumb2.jpg
[2783] 0ms           0B GET    304 /img/thumb4.jpg
[2783] 1ms           0B GET    304 /img/pop12.jpg
[2783] 0ms           0B GET    304 /img/thumb5.jpg
[2783] 1ms           0B GET    304 /img/thumb6.jpg
[2783] 0ms           0B GET    304 /img/thumb7.jpg
[2783] 0ms           0B GET    304 /img/thumb8.jpg
[2783] 0ms           0B GET    304 /img/thumb11.jpg
[2783] 0ms           0B GET    304 /img/thumb12.jpg
[2783] 0ms           0B GET    304 /img/thumb10.jpg
[2783] 0ms           0B GET    304 /img/2.jpg
[2783] 0ms           0B GET    304 /img/4.jpg
[8701] 12ms       1232B GET    200 /components/set-image.js
[8701] 14ms        216B GET    200 /components/update-raycaster.js
[8702] 1ms        3652B GET    200 /img/backpacklogo.png
[8702] 1ms         18KB GET    200 /img/pop1.jpg
[8702] 1ms         20KB GET    200 /img/pop2.jpg
[8703] 2ms         48KB GET    200 /img/pop3.jpg
[8703] 1ms         31KB GET    200 /img/pop4.jpg
[8704] 1ms         46KB GET    200 /img/pop5.jpg
[8705] 1ms         20KB GET    200 /img/pop6.jpg
[8705] 1ms         48KB GET    200 /img/pop7.jpg
[8705] 1ms         20KB GET    200 /img/pop8.jpg
[8706] 1ms         20KB GET    200 /img/pop9.jpg
[8706] 1ms         37KB GET    200 /img/pop10.jpg
[8706] 1ms         29KB GET    200 /img/pop11.jpg
[8707] 1ms         36KB GET    200 /img/pop12.jpg
[8707] 2ms         17KB GET    200 /img/thumb1.jpg
[8707] 2ms         17KB GET    200 /img/thumb2.jpg
[8707] 2ms         20KB GET    200 /img/thumb3.jpg
[8707] 1ms         13KB GET    200 /img/thumb5.jpg
[8707] 2ms         33KB GET    200 /img/thumb4.jpg
[8707] 1ms         25KB GET    200 /img/thumb7.jpg
[8708] 1ms         32KB GET    200 /img/thumb8.jpg
[8708] 1ms         30KB GET    200 /img/thumb10.jpg
[8708] 1ms         34KB GET    200 /img/thumb11.jpg
[8708] 629ms       66KB GET    200 /img/thumb6.jpg
[8709] 1399ms      66KB GET    200 /img/thumb12.jpg
[8736] 27.6s       66KB GET    200 /img/4.jpg
[8740] 31.6s       66KB GET    200 /img/2.jpg
[2157] 2ms        1232B GET    200 /components/set-image.js
[2157] 5ms         216B GET    200 /components/update-raycaster.js
[2158] 1ms        3652B GET    200 /img/backpacklogo.png
[2158] 2ms         18KB GET    200 /img/pop1.jpg
[2159] 1ms         20KB GET    200 /img/pop2.jpg
[2159] 2ms         48KB GET    200 /img/pop3.jpg
[2160] 1ms         31KB GET    200 /img/pop4.jpg
[2160] 2ms         46KB GET    200 /img/pop5.jpg
[2160] 2ms         20KB GET    200 /img/pop6.jpg
[2160] 1ms         48KB GET    200 /img/pop7.jpg
[2160] 1ms         20KB GET    200 /img/pop8.jpg
[2160] 2ms         20KB GET    200 /img/pop9.jpg
[2160] 1ms         37KB GET    200 /img/pop10.jpg
[2160] 1ms         29KB GET    200 /img/pop11.jpg
[2160] 1ms         36KB GET    200 /img/pop12.jpg
[2160] 1ms         17KB GET    200 /img/thumb1.jpg
[2160] 2ms         17KB GET    200 /img/thumb2.jpg
[2161] 1ms         20KB GET    200 /img/thumb3.jpg
[2161] 2ms         33KB GET    200 /img/thumb4.jpg
[2161] 0ms         13KB GET    200 /img/thumb5.jpg
[2161] 1ms         25KB GET    200 /img/thumb7.jpg
[2161] 1ms         32KB GET    200 /img/thumb8.jpg
[2161] 2ms         30KB GET    200 /img/thumb10.jpg
[2161] 2ms         34KB GET    200 /img/thumb11.jpg
[2161] 19ms        66KB GET    200 /img/thumb12.jpg
[2162] 1307ms      66KB GET    200 /img/thumb6.jpg
[2181] 19.8s       66KB GET    200 /img/2.jpg
[2182] 20.7s       66KB GET    200 /img/4.jpg
[3201] 5ms        3652B GET    200 /img/backpacklogo.png
[3213] 2ms           0B GET    304 /components/set-image.js
[3213] 4ms         216B GET    200 /components/update-raycaster.js
[3213] 0ms           0B GET    304 /img/backpacklogo.png
[3213] 1ms         18KB GET    200 /img/pop1.jpg
[3213] 4ms         20KB GET    200 /img/pop2.jpg
[3213] 1ms         48KB GET    200 /img/pop3.jpg
[3214] 1ms         31KB GET    200 /img/pop4.jpg
[3214] 1ms         46KB GET    200 /img/pop5.jpg
[3214] 5ms         20KB GET    200 /img/pop6.jpg
[3214] 3ms         48KB GET    200 /img/pop7.jpg
[3214] 4ms         20KB GET    200 /img/pop8.jpg
[3214] 4ms         20KB GET    200 /img/pop9.jpg
[3214] 3ms         37KB GET    200 /img/pop10.jpg
[3214] 0ms         29KB GET    200 /img/pop11.jpg
[3214] 2ms         36KB GET    200 /img/pop12.jpg
[3214] 1ms         17KB GET    200 /img/thumb1.jpg
[3214] 1ms         17KB GET    200 /img/thumb2.jpg
[3215] 0ms         20KB GET    200 /img/thumb3.jpg
[3215] 1ms         33KB GET    200 /img/thumb4.jpg
[3215] 1ms         13KB GET    200 /img/thumb5.jpg
[3215] 2ms         25KB GET    200 /img/thumb7.jpg
[3215] 1ms         32KB GET    200 /img/thumb8.jpg
[3215] 2ms         30KB GET    200 /img/thumb10.jpg
[3215] 2ms         34KB GET    200 /img/thumb11.jpg
[3215] 238ms       66KB GET    200 /img/thumb6.jpg
[3216] 2ms         66KB GET    200 /img/thumb12.jpg
[3232] 15.4s       66KB GET    200 /img/4.jpg
[3238] 21.9s       66KB GET    200 /img/2.jpg
[3943] 5ms        3652B GET    200 /img/backpacklogo.png
[0244] 3ms        3652B GET    200 /img/backpacklogo.png
[0382] 3ms        1232B GET    200 /components/set-image.js
[0382] 4ms         216B GET    200 /components/update-raycaster.js
[0383] 2ms        3652B GET    200 /img/backpacklogo.png
[0383] 1ms         18KB GET    200 /img/pop1.jpg
[0383] 1ms         20KB GET    200 /img/pop2.jpg
[0383] 2ms         48KB GET    200 /img/pop3.jpg
[0384] 2ms         31KB GET    200 /img/pop4.jpg
[0384] 1ms         46KB GET    200 /img/pop5.jpg
[0384] 6ms         20KB GET    200 /img/pop6.jpg
[0384] 3ms         48KB GET    200 /img/pop7.jpg
[0384] 2ms         20KB GET    200 /img/pop8.jpg
[0384] 3ms         20KB GET    200 /img/pop9.jpg
[0384] 3ms         37KB GET    200 /img/pop10.jpg
[0384] 4ms         29KB GET    200 /img/pop11.jpg
[0384] 4ms         36KB GET    200 /img/pop12.jpg
[0385] 2ms         17KB GET    200 /img/thumb1.jpg
[0385] 1ms         17KB GET    200 /img/thumb2.jpg
[0385] 1ms         20KB GET    200 /img/thumb3.jpg
[0385] 1ms         33KB GET    200 /img/thumb4.jpg
[0385] 1ms         13KB GET    200 /img/thumb5.jpg
[0385] 1ms         25KB GET    200 /img/thumb7.jpg
[0385] 6ms         32KB GET    200 /img/thumb8.jpg
[0385] 1ms         30KB GET    200 /img/thumb10.jpg
[0385] 2ms         34KB GET    200 /img/thumb11.jpg
[0387] 1201ms      66KB GET    200 /img/thumb12.jpg
[0387] 2197ms      66KB GET    200 /img/thumb6.jpg
[0404] 17.9s       66KB GET    200 /img/4.jpg
[0406] 19.8s       66KB GET    200 /img/2.jpg
terminate called after throwing an instance of 'std::bad_alloc'
  what():  std::bad_alloc
Aborted

npm ERR! Linux 4.8.0-46-generic
npm ERR! argv "/usr/bin/nodejs" "/usr/bin/npm" "start"
npm ERR! node v6.10.3
npm ERR! npm  v3.10.10
npm ERR! code ELIFECYCLE
npm ERR! aframe-360-image-gallery-boilerplate@0.3.0-beta6 start: `budo --live --verbose --port 3000 --open`
npm ERR! Exit status 134
npm ERR! 
npm ERR! Failed at the aframe-360-image-gallery-boilerplate@0.3.0-beta6 start script 'budo --live --verbose --port 3000 --open'.
npm ERR! Make sure you have the latest version of node.js and npm installed.
npm ERR! If you do, this is most likely a problem with the aframe-360-image-gallery-boilerplate package,
npm ERR! not with npm itself.
npm ERR! Tell the author that this fails on your system:
npm ERR!     budo --live --verbose --port 3000 --open
npm ERR! You can get information on how to open an issue for this project with:
npm ERR!     npm bugs aframe-360-image-gallery-boilerplate
npm ERR! Or if that isn't available, you can get their info via:
npm ERR!     npm owner ls aframe-360-image-gallery-boilerplate
npm ERR! There is likely additional logging output above.
npm WARN Local package.json exists, but node_modules missing, did you mean to install?

npm ERR! Please include the following file with any support request:
npm ERR!     /home/abrar/VR/npm-debug.log
